date,ticker,gap_pct,change_open_pct,rsi14m,rvol
2024-02-01,AAPL,0.623644,0.623644,51.610902,0.634783
2024-02-01,AMD,1.067446,1.067446,60.169566,0.937143
2024-02-01,NVDA,1.077576,1.077576,57.324443,0.674433
2024-02-01,TSLA,1.121256,1.121256,60.286772,0.698981
2024-02-02,AAPL,-3.205608,-3.205608,71.913901,1.436827
2024-02-02,AMD,2.34045,2.34045,52.608674,0.842033
2024-02-02,NVDA,1.734177,1.734177,49.488738,0.930966
2024-02-02,TSLA,-0.693635,-0.693635,54.296593,0.855334
2024-02-05,AAPL,0.538068,0.538068,51.799984,0.89803
2024-02-05,AMD,1.052572,1.052572,28.594774,0.751001
2024-02-05,NVDA,3.113664,3.113664,42.269877,1.254396
2024-02-05,TSLA,-1.414933,-1.414933,42.743526,1.041
2024-02-06,AAPL,-0.015985,-0.015985,52.904809,0.514509
2024-02-06,AMD,-1.079033,-1.079033,62.931779,0.669437
2024-02-06,NVDA,0.83367,0.83367,66.603016,1.283224
2024-02-06,TSLA,-1.607202,-1.607202,79.628504,0.946213
2024-02-07,AAPL,0.475436,0.475436,59.160996,0.609262
2024-02-07,AMD,0.845842,0.845842,51.614242,0.503593
2024-02-07,NVDA,-0.268091,-0.268091,70.671267,0.824664
2024-02-07,TSLA,1.410697,1.410697,57.356235,0.864253
2024-02-08,AAPL,-0.163666,-0.163666,60.463862,0.483732
2024-02-08,AMD,-0.900901,-0.900901,62.406418,0.416873
2024-02-08,NVDA,-0.42654,-0.42654,54.210348,0.724436
2024-02-08,TSLA,0.586576,0.586576,59.951666,0.650167
2024-02-09,AAPL,0.228335,0.228335,49.188435,0.531728
2024-02-09,AMD,0.112194,0.112194,39.448965,0.551112
2024-02-09,NVDA,0.885972,0.885972,49.132863,0.74503
2024-02-09,TSLA,0.62777,0.62777,33.45041,0.640921
2024-02-12,AAPL,-0.084723,-0.084723,28.185666,0.458496
2024-02-12,AMD,0.278293,0.278293,41.979374,0.592489
2024-02-12,NVDA,0.883507,0.883507,52.774245,1.097665
2024-02-12,TSLA,-0.287338,-0.287338,36.226881,0.745101
2024-02-13,AAPL,-0.352658,-0.352658,30.783067,0.550349
2024-02-13,AMD,-0.924903,-0.924903,45.324811,0.59928
2024-02-13,NVDA,-0.107961,-0.107961,45.75779,1.015027
2024-02-13,TSLA,-0.499654,-0.499654,47.256839,0.650603
2024-02-14,AAPL,0.194553,0.194553,46.223096,0.590381
2024-02-14,AMD,1.136761,1.136761,72.653319,0.534146
2024-02-14,NVDA,1.436335,1.436335,58.224737,0.820341
2024-02-14,TSLA,0.896642,0.896642,54.600915,0.569725
2024-02-15,AAPL,-0.45072,-0.45072,73.383095,0.694168
2024-02-15,AMD,-0.531617,-0.531617,29.148136,0.478655
2024-02-15,NVDA,-0.304465,-0.304465,30.30317,0.685154
2024-02-15,TSLA,0.67299,0.67299,42.006129,0.877737
2024-02-16,AAPL,-0.217557,-0.217557,40.938098,0.57156
2024-02-16,AMD,0.984386,0.984386,45.30825,0.5149
2024-02-16,NVDA,1.80572,1.80572,42.718329,0.786306
2024-02-16,TSLA,1.521576,1.521576,56.954946,0.867784
2024-02-20,AAPL,-0.334595,-0.334595,66.473857,0.56793
2024-02-20,AMD,-1.593144,-1.593144,54.259534,0.626199
2024-02-20,NVDA,-1.160949,-1.160949,52.68654,1.138195
2024-02-20,TSLA,-1.425356,-1.425356,54.934229,0.802139
2024-02-21,AAPL,0.0,0.0,50.509938,0.468322
2024-02-21,AMD,-1.804575,-1.804575,51.670377,0.413721
2024-02-21,NVDA,-1.868917,-1.868917,33.098618,0.782326
2024-02-21,TSLA,-0.906637,-0.906637,41.217924,0.813547
2024-02-22,AAPL,0.416849,0.416849,42.89045,0.576091
2024-02-22,AMD,5.076389,5.076389,40.873717,1.017539
2024-02-22,NVDA,12.210991,12.210991,49.668296,1.303925
2024-02-22,TSLA,0.580171,0.580171,48.64737,0.694192
2024-02-23,AAPL,-0.054239,-0.054239,49.20874,0.53876
2024-02-23,AMD,0.214451,0.214451,59.197688,0.691651
2024-02-23,NVDA,2.307163,2.307163,50.130128,1.331817
2024-02-23,TSLA,-0.539486,-0.539486,60.2332,0.597639
2024-02-26,AAPL,-0.115056,-0.115056,36.910947,0.489971
2024-02-26,AMD,0.838432,0.838432,44.139638,0.445089
2024-02-26,NVDA,1.196442,1.196442,34.310701,0.766294
2024-02-26,TSLA,0.406313,0.406313,39.560351,0.890185
2024-02-27,AAPL,-0.11592,-0.11592,54.683223,0.669165
2024-02-27,AMD,0.159082,0.159082,62.184256,0.434349
2024-02-27,NVDA,-0.242755,-0.242755,40.069184,0.625697
2024-02-27,TSLA,2.056169,2.056169,47.050713,0.86509
2024-02-28,AAPL,-0.186169,-0.186169,62.738322,0.617212
2024-02-28,AMD,-1.067416,-1.067416,56.903833,0.352624
2024-02-28,NVDA,-1.147126,-1.147126,63.472569,0.569492
2024-02-28,TSLA,0.20027,0.20027,49.110767,0.796157
2024-02-29,AAPL,-0.396869,-0.396869,66.080475,0.826135
2024-02-29,AMD,-0.317209,-0.317209,50.571178,1.008697
2024-02-29,NVDA,0.240784,0.240784,60.900467,0.600086
2024-02-29,TSLA,-0.400911,-0.400911,67.230852,0.626284
