Date,Ticker,GapPctPoly,RSI14m,RelVolPoly
2024-11-01,AAPL,-2.188925,61.365586,1.552262
2024-11-01,AMD,0.25682,47.38798,1.052677
2024-11-01,NVDA,1.461284,61.469534,0.830464
2024-11-01,TSLA,0.877727,54.099105,0.711026
2024-11-04,AAPL,-0.861334,36.374408,1.076619
2024-11-04,AMD,-0.112787,57.284768,0.780194
2024-11-04,NVDA,1.33678,57.353552,0.753764
2024-11-04,TSLA,-1.775243,25.765733,0.856519
2024-11-05,AAPL,-0.096842,37.408942,0.681799
2024-11-05,AMD,0.874138,52.383391,0.725563
2024-11-05,NVDA,1.029033,60.123615,0.662535
2024-11-05,TSLA,1.853072,83.401009,0.869426
2024-11-06,AAPL,-0.375923,71.490456,1.310321
2024-11-06,AMD,2.322462,28.115942,0.884055
2024-11-06,NVDA,2.179973,50.958088,1.004806
2024-11-06,TSLA,13.215877,63.08851,1.99005
2024-11-07,AAPL,0.855334,55.441698,1.007527
2024-11-07,AMD,1.088904,71.859433,0.820285
2024-11-07,NVDA,0.535677,69.937936,0.872166
2024-11-07,TSLA,0.12477,47.735283,1.385002
2024-11-08,AAPL,-0.136276,59.289919,0.913323
2024-11-08,AMD,-0.287011,35.407732,0.745678
2024-11-08,NVDA,-0.073885,35.94339,0.749003
2024-11-08,TSLA,0.751069,73.202627,2.296814
2024-11-11,AAPL,-0.863588,29.855911,1.011207
2024-11-11,AMD,-0.385265,42.611427,0.802367
2024-11-11,NVDA,0.711238,21.558589,0.782373
2024-11-11,TSLA,7.807733,47.680584,2.252024
2024-11-12,AAPL,0.142711,33.740895,0.990709
2024-11-12,AMD,-0.23753,25.809922,0.900159
2024-11-12,NVDA,1.0464,52.980521,0.865159
2024-11-12,TSLA,-2.074286,51.091489,1.626234
2024-11-13,AAPL,-0.098114,27.055791,1.175937
2024-11-13,AMD,-0.5361,54.283822,0.933927
2024-11-13,NVDA,0.525996,41.546823,0.83949
2024-11-13,TSLA,2.240555,67.104793,1.295431
2024-11-14,AAPL,-0.044421,51.06383,1.078278
2024-11-14,AMD,0.74659,42.101982,0.840298
2024-11-14,NVDA,0.936624,35.238557,0.861067
2024-11-14,TSLA,-0.772166,51.583226,1.23015
2024-11-15,AAPL,-0.797476,15.740741,1.140625
2024-11-15,AMD,-1.631374,48.84859,1.173236
2024-11-15,NVDA,-1.287817,37.607835,1.106641
2024-11-15,TSLA,-0.196028,59.985557,1.155226
2024-11-18,AAPL,0.111111,63.57268,1.059212
2024-11-18,AMD,2.435137,59.463133,1.028659
2024-11-18,NVDA,-1.746725,32.755096,0.999924
2024-11-18,TSLA,6.239087,76.260949,1.25281
2024-11-19,AAPL,-0.4561,52.555747,0.855399
2024-11-19,AMD,-1.094076,67.395626,0.619889
2024-11-19,NVDA,0.83482,66.347501,1.035834
2024-11-19,TSLA,-0.879731,67.049408,0.870284
2024-11-20,AAPL,-0.096373,29.284983,0.829749
2024-11-20,AMD,-0.308487,40.148684,0.776457
2024-11-20,NVDA,0.27209,35.356739,1.395342
2024-11-20,TSLA,-0.289017,37.983286,0.649777
2024-11-21,AAPL,-0.052402,20.277948,0.982692
2024-11-21,AMD,0.922965,30.074744,0.822886
2024-11-21,NVDA,2.37165,35.210987,1.763459
2024-11-21,TSLA,0.520422,47.813788,0.572889
2024-11-22,AAPL,-0.201295,81.10119,0.886323
2024-11-22,AMD,-0.101826,51.905321,0.623455
2024-11-22,NVDA,-0.504534,34.387481,1.029777
2024-11-22,TSLA,0.42545,44.096155,0.896077
2024-11-25,AAPL,0.691695,76.554457,2.015071
2024-11-25,AMD,1.546802,80.047775,0.885691
2024-11-25,NVDA,0.028179,35.714799,1.478385
2024-11-25,TSLA,2.149989,42.126873,0.960842
2024-11-26,AAPL,0.197535,57.536883,1.042445
2024-11-26,AMD,1.006165,0.0,0.935867
2024-11-26,NVDA,1.235112,47.198242,0.838006
2024-11-26,TSLA,0.711775,52.498033,0.624359
2024-11-27,AAPL,-0.253127,39.149584,0.7597
2024-11-27,AMD,-0.377578,43.104268,0.880304
2024-11-27,NVDA,-1.394975,55.363784,1.00258
2024-11-27,TSLA,1.055495,42.07858,0.578668
2024-11-29,AAPL,-0.053207,72.582117,0.64813
2024-11-29,AMD,0.0,70.987895,0.475467
2024-11-29,NVDA,1.063987,58.602173,0.643947
2024-11-29,TSLA,0.958275,76.275848,0.37318
