Date,Ticker,GapPctPoly,RSI14m,RelVolPoly
2025-01-02,AAPL,-0.595,19.569651,1.208725
2025-01-02,AMD,1.241825,42.541024,0.968521
2025-01-02,NVDA,1.273364,36.82172,0.934696
2025-01-02,TSLA,-3.402338,40.08697,1.28119
2025-01-03,AAPL,-0.200943,60.828831,0.870148
2025-01-03,AMD,0.845561,74.097874,1.026814
2025-01-03,NVDA,1.229123,85.487967,1.080958
2025-01-03,TSLA,0.580046,75.306958,1.1115
2025-01-06,AAPL,0.390368,48.315727,0.96708
2025-01-06,AMD,2.951264,59.283575,1.316922
2025-01-06,NVDA,2.851803,55.496217,1.259716
2025-01-06,TSLA,3.108859,40.947622,0.988743
2025-01-07,AAPL,-0.82449,72.64574,0.877921
2025-01-07,AMD,0.741027,69.935626,1.065939
2025-01-07,NVDA,2.409155,36.339053,1.682962
2025-01-07,TSLA,-1.269919,71.16847,0.869313
2025-01-08,AAPL,-0.119731,43.164063,0.80889
2025-01-08,AMD,-2.214718,27.118644,1.241793
2025-01-08,NVDA,1.741116,56.077233,1.089239
2025-01-08,TSLA,-0.357541,64.142212,0.84396
2025-01-10,AAPL,-1.108364,39.396642,1.354165
2025-01-10,AMD,-3.00394,28.436956,1.540251
2025-01-10,NVDA,-1.898508,38.879224,1.016933
2025-01-10,TSLA,-0.896339,69.124997,0.729164
2025-01-13,AAPL,-1.401731,33.106645,1.086187
2025-01-13,AMD,-0.654947,33.313682,1.008221
2025-01-13,NVDA,-4.355824,46.893466,1.000875
2025-01-13,TSLA,-2.92091,67.490687,0.789501
2025-01-14,AAPL,0.149317,65.123457,0.859334
2025-01-14,AMD,0.579611,42.998467,0.947942
2025-01-14,NVDA,2.11664,48.29637,0.960643
2025-01-14,TSLA,2.734869,75.976026,0.977766
2025-01-15,AAPL,0.580847,77.929494,0.86088
2025-01-15,AMD,1.257645,68.405669,0.960066
2025-01-15,NVDA,1.434426,50.496475,0.903284
2025-01-15,TSLA,3.416086,54.435901,0.925125
2025-01-16,AAPL,-0.218607,26.025237,1.524963
2025-01-16,AMD,0.233411,35.945767,0.741821
2025-01-16,NVDA,1.761597,51.639846,1.014226
2025-01-16,TSLA,-1.104572,25.782508,0.779727
2025-01-17,AAPL,1.688864,30.717722,1.425537
2025-01-17,AMD,1.975684,60.725489,0.892187
2025-01-17,NVDA,2.335854,55.467021,0.969461
2025-01-17,TSLA,1.855879,55.888721,1.068953
2025-01-21,AAPL,-2.600226,18.645861,1.967966
2025-01-21,AMD,0.765684,53.952573,0.784065
2025-01-21,NVDA,1.052937,49.466928,0.958037
2025-01-21,TSLA,1.439625,17.983223,0.969359
2025-01-22,AAPL,-1.280093,52.934361,1.266409
2025-01-22,AMD,0.654236,67.853935,0.865698
2025-01-22,NVDA,2.719591,72.739713,1.139387
2025-01-22,TSLA,-1.711982,48.751274,0.681919
2025-01-23,AAPL,0.406559,46.798524,1.171534
2025-01-23,AMD,-1.878788,63.406744,0.620409
2025-01-23,NVDA,-1.373496,74.010226,0.751429
2025-01-23,TSLA,0.228855,39.154746,0.573591
2025-01-24,AAPL,0.50076,50.453117,1.056959
2025-01-24,AMD,1.227243,32.228635,0.802921
2025-01-24,NVDA,0.781144,28.883321,1.122744
2025-01-24,TSLA,0.501964,49.381804,0.648267
2025-01-27,AAPL,0.556603,61.349296,1.767141
2025-01-27,AMD,-4.102898,60.273973,1.524487
2025-01-27,NVDA,-12.494741,64.452993,3.571045
2025-01-27,TSLA,-2.897339,62.003394,0.678018
2025-01-28,AAPL,0.430697,68.799261,1.384086
2025-01-28,AMD,0.143466,12.816456,1.016659
2025-01-28,NVDA,2.862692,17.811419,2.390811
2025-01-28,TSLA,-0.060431,13.434984,0.583085
2025-01-29,AAPL,-1.737598,60.603862,0.825186
2025-01-29,AMD,1.401419,47.639138,1.002771
2025-01-29,NVDA,-1.930382,34.828225,1.848375
2025-01-29,TSLA,-0.723454,42.468764,0.817463
2025-01-30,AAPL,-0.290358,53.666137,0.996169
2025-01-30,AMD,1.005539,47.256858,0.76716
2025-01-30,NVDA,-0.485044,25.636804,1.522377
2025-01-30,TSLA,5.571832,18.141116,1.174365
2025-01-31,AAPL,4.040574,9.090909,1.757268
2025-01-31,AMD,0.235571,37.278825,1.045285
2025-01-31,NVDA,-0.697954,53.880846,1.483288
2025-01-31,TSLA,0.312281,73.469204,1.01281
