Date,Ticker,GapPctPoly,RSI14m,RelVolPoly
2025-02-03,AAPL,-2.54661,41.406722,1.25448
2025-02-03,AMD,-1.789564,55.405405,0.898653
2025-02-03,NVDA,-4.430749,58.013515,1.390874
2025-02-03,TSLA,-4.429066,45.261243,1.153462
2025-02-04,AAPL,-0.333319,49.943368,0.779015
2025-02-04,AMD,1.032642,29.951517,1.773304
2025-02-04,NVDA,0.257158,70.196507,0.963707
2025-02-04,TSLA,-0.273666,61.571617,0.729955
2025-02-05,AAPL,-1.834192,57.804401,0.694118
2025-02-05,AMD,-9.949791,49.15119,2.67877
2025-02-05,NVDA,2.621155,46.46334,0.981787
2025-02-05,TSLA,-1.198338,30.471549,0.756553
2025-02-06,AAPL,-0.509743,73.756906,0.562238
2025-02-06,AMD,-0.9642,47.084864,1.224374
2025-02-06,NVDA,2.074822,33.07941,0.944871
2025-02-06,TSLA,-1.359177,11.610427,1.048073
2025-02-07,AAPL,-0.265843,57.330854,0.746558
2025-02-07,AMD,-0.935004,51.092755,1.120435
2025-02-07,NVDA,0.419646,61.531035,0.851777
2025-02-07,TSLA,-1.103334,63.428613,0.946596
2025-02-10,AAPL,0.85226,53.102654,0.618794
2025-02-10,AMD,0.818148,74.505929,0.841804
2025-02-10,NVDA,0.192545,76.544772,0.798864
2025-02-10,TSLA,-1.496046,45.412646,1.035423
2025-02-11,AAPL,0.241599,56.30206,0.987502
2025-02-11,AMD,-1.357712,70.830604,0.838233
2025-02-11,NVDA,-0.741184,60.918152,0.65364
2025-02-11,TSLA,-1.40564,65.128256,1.554475
2025-02-12,AAPL,-0.610438,47.030173,0.830236
2025-02-12,AMD,-1.422142,67.290826,0.609507
2025-02-12,NVDA,-2.093373,92.084817,0.586332
2025-02-12,TSLA,0.438356,64.017502,1.368311
2025-02-13,AAPL,0.016887,31.465065,0.973096
2025-02-13,AMD,0.250627,63.842822,0.976688
2025-02-13,NVDA,0.316456,59.750706,0.719634
2025-02-13,TSLA,2.522956,66.89754,1.149142
2025-02-14,AAPL,-0.115928,61.705879,0.741632
2025-02-14,AMD,0.751274,64.194235,0.773927
2025-02-14,NVDA,0.879592,41.747573,0.709094
2025-02-14,TSLA,1.314828,30.402542,0.880447
2025-02-18,AAPL,-0.183974,40.911845,0.889089
2025-02-18,AMD,0.839965,71.207296,0.757417
2025-02-18,NVDA,1.742888,46.067416,0.793047
2025-02-18,TSLA,-0.233251,60.46153,0.682847
2025-02-19,AAPL,0.077719,41.574586,0.589335
2025-02-19,AMD,-0.030627,77.505587,0.692266
2025-02-19,NVDA,0.07891,39.16121,0.610747
2025-02-19,TSLA,-0.031064,85.216919,0.898568
2025-02-20,AAPL,0.028587,46.65954,0.596025
2025-02-20,AMD,0.279013,61.349251,0.665185
2025-02-20,NVDA,0.574589,36.902986,0.532455
2025-02-20,TSLA,0.263479,33.333333,0.62666
2025-02-21,AAPL,0.048814,39.185728,0.97374
2025-02-21,AMD,0.591224,54.753521,1.008838
2025-02-21,NVDA,-0.049961,53.44498,0.857492
2025-02-21,TSLA,-0.27088,39.285558,1.010418
2025-02-24,AAPL,-0.254531,50.029997,0.931705
2025-02-24,AMD,0.586431,41.844601,0.719555
2025-02-24,NVDA,1.584468,49.142367,0.941691
2025-02-24,TSLA,0.100651,52.748099,1.036198
2025-02-25,AAPL,0.364225,29.825534,0.878848
2025-02-25,AMD,-0.208121,62.052342,0.985929
2025-02-25,NVDA,-0.230273,40.784672,1.008751
2025-02-25,TSLA,-1.060418,29.636912,1.770978
2025-02-26,AAPL,-1.096988,30.195599,0.815911
2025-02-26,AMD,0.94748,61.107716,0.74063
2025-02-26,NVDA,2.649451,50.0,1.181521
2025-02-26,TSLA,0.30218,61.696199,1.302298
2025-02-27,AAPL,-0.39524,71.450879,0.75489
2025-02-27,AMD,0.324613,29.002671,1.189371
2025-02-27,NVDA,2.833638,17.962755,1.575727
2025-02-27,TSLA,0.123796,44.542251,1.313712
2025-02-28,AAPL,-0.147493,55.709235,1.03178
2025-02-28,AMD,0.050246,49.563193,1.130655
2025-02-28,NVDA,-1.772784,60.183162,1.350788
2025-02-28,TSLA,-0.868948,65.465981,1.472066
