Date,Ticker,GapPctPoly,RSI14m,RelVolPoly
2024-12-02,AAPL,-0.025281,44.391153,1.094006
2024-12-02,AMD,0.539457,74.264378,0.969589
2024-12-02,NVDA,0.41953,75.921863,0.779825
2024-12-02,TSLA,2.091784,50.514548,0.775654
2024-12-03,AAPL,0.091824,57.476104,0.881449
2024-12-03,AMD,0.366043,56.604026,0.665906
2024-12-03,NVDA,-0.266897,71.167705,0.758305
2024-12-03,TSLA,-1.481419,67.273084,0.577432
2024-12-04,AAPL,0.090666,48.798707,1.002523
2024-12-04,AMD,0.690238,39.227123,0.769013
2024-12-04,NVDA,1.236988,31.637612,1.065641
2024-12-04,TSLA,0.449604,38.60001,0.502288
2024-12-05,AAPL,0.403276,19.244595,0.912686
2024-12-05,AMD,-0.215293,66.200716,0.873737
2024-12-05,NVDA,-0.02067,71.033191,0.809651
2024-12-05,TSLA,0.542005,79.450047,0.804587
2024-12-06,AAPL,-0.055546,53.816794,0.836907
2024-12-06,AMD,0.08489,43.391215,0.981558
2024-12-06,NVDA,-0.31711,62.323754,0.881927
2024-12-06,TSLA,2.146202,36.363752,0.839118
2024-12-09,AAPL,-0.415912,69.20015,1.009006
2024-12-09,AMD,-2.078072,39.967497,1.6247
2024-12-09,NVDA,-2.436113,64.815075,0.887874
2024-12-09,TSLA,2.155593,47.179886,1.015397
2024-12-10,AAPL,0.056738,45.691302,0.833699
2024-12-10,AMD,0.527241,34.177215,1.104873
2024-12-10,NVDA,0.144082,79.700992,0.979437
2024-12-10,TSLA,0.741425,91.94181,1.031745
2024-12-11,AAPL,0.076684,70.205044,1.013479
2024-12-11,AMD,0.610615,46.554673,1.327659
2024-12-11,NVDA,1.695417,39.587205,0.858664
2024-12-11,TSLA,2.172124,45.515114,1.09369
2024-12-12,AAPL,0.162278,44.479584,0.74278
2024-12-12,AMD,-0.115252,70.800962,1.052555
2024-12-12,NVDA,-1.600747,51.013149,0.741667
2024-12-12,TSLA,0.01648,33.095266,0.909546
2024-12-13,AAPL,-0.058477,71.478382,0.769484
2024-12-13,AMD,0.535988,43.416958,2.026665
2024-12-13,NVDA,1.164992,36.274627,1.084974
2024-12-13,TSLA,0.454437,62.998424,0.915388
2024-12-16,AAPL,-0.056422,75.915234,1.212498
2024-12-16,AMD,-0.709164,25.773503,1.259052
2024-12-16,NVDA,-0.052142,31.697796,1.109794
2024-12-16,TSLA,1.114091,62.784719,1.151067
2024-12-17,AAPL,-0.382409,79.395604,1.198552
2024-12-17,AMD,-1.768095,59.897928,1.2776
2024-12-17,NVDA,-2.204545,54.713497,1.196507
2024-12-17,TSLA,2.781737,56.864519,1.296772
2024-12-18,AAPL,-0.520751,21.565521,1.296091
2024-12-18,AMD,0.327948,56.689087,1.434692
2024-12-18,NVDA,2.661247,67.104723,1.257093
2024-12-18,TSLA,-2.785187,57.045383,1.437896
2024-12-19,AAPL,-0.221729,53.07971,1.383223
2024-12-19,AMD,0.617742,33.706812,1.315109
2024-12-19,NVDA,2.210845,44.306652,0.954894
2024-12-19,TSLA,2.669666,37.770736,1.158946
2024-12-20,AAPL,-0.700588,40.879936,3.103418
2024-12-20,AMD,-0.740242,49.630985,1.493801
2024-12-20,NVDA,-0.665748,51.548307,1.374983
2024-12-20,TSLA,-2.445148,39.331035,1.286123
2024-12-23,AAPL,0.110024,46.356784,0.858179
2024-12-23,AMD,1.258284,88.323664,1.307205
2024-12-23,NVDA,1.172977,45.538065,0.789671
2024-12-23,TSLA,2.360709,42.027754,0.738807
2024-12-24,AAPL,0.086183,66.995384,0.49451
2024-12-24,AMD,2.335474,50.971534,0.682474
2024-12-24,NVDA,0.236271,69.311902,0.477177
2024-12-24,TSLA,1.230841,89.769237,0.637825
2024-12-26,AAPL,-0.003873,56.706433,0.585702
2024-12-26,AMD,-0.609708,78.805621,0.696356
2024-12-26,NVDA,-0.370846,45.539041,0.535385
2024-12-26,TSLA,0.622999,38.68052,0.844817
2024-12-27,AAPL,-0.459424,21.09868,0.914003
2024-12-27,AMD,-0.551735,51.017087,0.913873
2024-12-27,NVDA,-0.986207,16.093145,0.786366
2024-12-27,TSLA,-1.015128,20.202355,0.925653
2024-12-30,AAPL,-1.314605,27.473282,0.772515
2024-12-30,AMD,-1.300423,41.054809,0.84756
2024-12-30,NVDA,-1.591125,66.013867,0.776426
2024-12-30,TSLA,-2.840198,59.353033,0.742633
2024-12-31,AAPL,0.095163,23.020436,0.863026
2024-12-31,AMD,0.53904,49.47913,0.850311
2024-12-31,NVDA,0.392756,40.082837,0.731188
2024-12-31,TSLA,1.528473,21.128348,0.891314
